__time,/dwm1001/id_458E/pose_kf/header/seq,/dwm1001/id_458E/pose_kf/header/stamp,/dwm1001/id_458E/pose_kf/pose/orientation/pitch_deg,/dwm1001/id_458E/pose_kf/pose/orientation/roll_deg,/dwm1001/id_458E/pose_kf/pose/orientation/w,/dwm1001/id_458E/pose_kf/pose/orientation/x,/dwm1001/id_458E/pose_kf/pose/orientation/y,/dwm1001/id_458E/pose_kf/pose/orientation/yaw_deg,/dwm1001/id_458E/pose_kf/pose/orientation/z,/dwm1001/id_458E/pose_kf/pose/position/x,/dwm1001/id_458E/pose_kf/pose/position/y,/dwm1001/id_458E/pose_kf/pose/position/z
1649933893.114904,4225.000000,1649933893.114676,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.519395,8.026320,0.138057
1649933893.214435,4226.000000,1649933893.214274,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.516662,8.026042,0.139176
1649933893.314427,4227.000000,1649933893.314266,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.512004,8.026847,0.157109
1649933893.414975,4228.000000,1649933893.414606,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.520800,8.023223,0.141957
1649933893.514501,4229.000000,1649933893.514306,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.509571,8.026327,0.147504
1649933893.614613,4230.000000,1649933893.614443,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.515421,8.023789,0.124522
1649933893.714842,4231.000000,1649933893.714647,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.507956,8.025740,0.129849
1649933893.814606,4232.000000,1649933893.814461,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.516268,8.024297,0.116367
1649933893.914583,4233.000000,1649933893.914444,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.534014,8.018560,0.080021
1649933894.014725,4234.000000,1649933894.014603,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.540993,8.016414,0.064538
1649933894.114403,4235.000000,1649933894.114301,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.555216,8.011128,0.071519
1649933894.215356,4236.000000,1649933894.215167,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.567519,8.006159,0.096014
1649933894.314605,4237.000000,1649933894.314458,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.587786,7.998233,0.088884
1649933894.415150,4238.000000,1649933894.415044,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.607891,7.990805,0.107063
1649933894.514446,4239.000000,1649933894.514313,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.625608,7.983867,0.142238
1649933894.614657,4240.000000,1649933894.614516,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.647565,7.976319,0.142055
1649933894.714837,4241.000000,1649933894.714695,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.640764,7.978026,0.163586
