__time,/dwm1001/id_458E/pose_kf/header/seq,/dwm1001/id_458E/pose_kf/header/stamp,/dwm1001/id_458E/pose_kf/pose/orientation/pitch_deg,/dwm1001/id_458E/pose_kf/pose/orientation/roll_deg,/dwm1001/id_458E/pose_kf/pose/orientation/w,/dwm1001/id_458E/pose_kf/pose/orientation/x,/dwm1001/id_458E/pose_kf/pose/orientation/y,/dwm1001/id_458E/pose_kf/pose/orientation/yaw_deg,/dwm1001/id_458E/pose_kf/pose/orientation/z,/dwm1001/id_458E/pose_kf/pose/position/x,/dwm1001/id_458E/pose_kf/pose/position/y,/dwm1001/id_458E/pose_kf/pose/position/z
1650624982.406569,602.000000,1650624982.406346,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.383282,4.861344,-0.624586
1650624982.506603,603.000000,1650624982.506288,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.382476,4.859421,-0.657082
1650624982.606517,604.000000,1650624982.606270,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.380651,4.857585,-0.691313
1650624982.706544,605.000000,1650624982.706274,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.377868,4.858020,-0.721512
1650624982.806532,606.000000,1650624982.806288,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.374186,4.859510,-0.746187
1650624982.906902,607.000000,1650624982.906382,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.371843,4.860904,-0.775208
1650624983.006572,608.000000,1650624983.006279,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.370772,4.860022,-0.760784
1650624983.106735,609.000000,1650624983.106456,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.369812,4.860264,-0.759541
1650624983.206614,610.000000,1650624983.206335,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.368959,4.861568,-0.751610
1650624983.306785,611.000000,1650624983.306602,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.368205,4.862783,-0.738898
1650624983.406491,612.000000,1650624983.406294,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.367544,4.862820,-0.730501
1650624983.506524,613.000000,1650624983.506258,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.368062,4.861746,-0.723044
1650624983.606613,614.000000,1650624983.606365,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.367507,4.860714,-0.715703
1650624983.706641,615.000000,1650624983.706378,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.368120,4.860818,-0.717365
1650624983.806477,616.000000,1650624983.806214,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.367649,4.859815,-0.709930
1650624983.906433,617.000000,1650624983.906215,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.368336,4.858860,-0.714750
1650624984.006538,618.000000,1650624984.006258,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.370111,4.857953,-0.712782
1650624984.106516,619.000000,1650624984.106328,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.376179,4.854914,-0.679308
1650624984.206530,620.000000,1650624984.206329,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.383015,4.853140,-0.662435
1650624984.306552,621.000000,1650624984.306293,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.386193,4.852568,-0.660718
1650624984.406547,622.000000,1650624984.406310,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.388084,4.852041,-0.667100
1650624984.506819,623.000000,1650624984.506377,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.387662,4.850469,-0.633665
1650624984.606525,624.000000,1650624984.606287,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.387239,4.847912,-0.621753
1650624984.706530,625.000000,1650624984.706307,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.393358,4.844430,-0.586161
1650624984.806538,626.000000,1650624984.806303,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.396923,4.841175,-0.573871
1650624984.906481,627.000000,1650624984.906278,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.398064,4.840322,-0.573476
1650624985.006461,628.000000,1650624985.006237,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.396912,4.839560,-0.586106
1650624985.106471,629.000000,1650624985.106243,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.394688,4.839974,-0.590243
1650624985.206552,630.000000,1650624985.206267,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.395823,4.837135,-0.556379
