__time,/dwm1001/id_458E/pose_kf/header/seq,/dwm1001/id_458E/pose_kf/header/stamp,/dwm1001/id_458E/pose_kf/pose/orientation/pitch_deg,/dwm1001/id_458E/pose_kf/pose/orientation/roll_deg,/dwm1001/id_458E/pose_kf/pose/orientation/w,/dwm1001/id_458E/pose_kf/pose/orientation/x,/dwm1001/id_458E/pose_kf/pose/orientation/y,/dwm1001/id_458E/pose_kf/pose/orientation/yaw_deg,/dwm1001/id_458E/pose_kf/pose/orientation/z,/dwm1001/id_458E/pose_kf/pose/position/x,/dwm1001/id_458E/pose_kf/pose/position/y,/dwm1001/id_458E/pose_kf/pose/position/z
1650623721.703000,4313.000000,1650623721.702783,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.785040,30.238974,-1.033675
1650623721.803190,4314.000000,1650623721.802776,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.781727,30.239513,-1.047340
1650623721.902920,4315.000000,1650623721.902740,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.781847,30.238969,-1.059547
1650623722.002997,4316.000000,1650623722.002809,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.784123,30.238490,-1.070337
1650623722.103235,4317.000000,1650623722.103052,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.787340,30.239164,-1.085400
1650623722.203001,4318.000000,1650623722.202775,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.790350,30.238742,-1.103736
1650623722.302876,4319.000000,1650623722.302690,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.794246,30.238373,-1.103415
1650623722.403138,4320.000000,1650623722.402779,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.795698,30.239146,-1.111004
1650623722.502912,4321.000000,1650623722.502709,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.795928,30.238812,-1.105210
1650623722.602913,4322.000000,1650623722.602713,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.795006,30.238522,-1.104331
1650623722.702927,4323.000000,1650623722.702735,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.795180,30.238273,-1.092048
1650623722.802909,4324.000000,1650623722.802726,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.795302,30.238062,-1.090623
1650623722.902925,4325.000000,1650623722.902755,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.794288,30.240067,-1.098818
1650623723.002909,4326.000000,1650623723.002725,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.793294,30.240889,-1.108173
1650623723.102887,4327.000000,1650623723.102685,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.792325,30.241678,-1.118630
1650623723.203009,4328.000000,1650623723.202776,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.791384,30.242434,-1.130132
1650623723.302956,4329.000000,1650623723.302743,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.789383,30.242064,-1.140205
1650623723.402883,4330.000000,1650623723.402689,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.791840,30.241722,-1.137606
1650623723.502982,4331.000000,1650623723.502794,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.793054,30.241406,-1.138178
1650623723.602880,4332.000000,1650623723.602693,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.794178,30.241116,-1.140188
1650623723.702877,4333.000000,1650623723.702694,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.794126,30.240850,-1.148420
1650623723.802860,4334.000000,1650623723.802689,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.779879,30.246060,-1.099710
1650623723.902893,4335.000000,1650623723.902720,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.771883,30.249888,-1.057734
1650623724.003125,4336.000000,1650623724.002770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.764370,30.253488,-1.036005
1650623724.102959,4337.000000,1650623724.102749,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.758424,30.255772,-1.028097
1650623724.202874,4338.000000,1650623724.202683,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.757246,30.257896,-1.031046
1650623724.302883,4339.000000,1650623724.302681,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.756214,30.259865,-1.039569
1650623724.402887,4340.000000,1650623724.402696,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.754227,30.260593,-1.055036
1650623724.502854,4341.000000,1650623724.502676,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.753522,30.262328,-1.070690
1650623724.602845,4342.000000,1650623724.602668,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.751843,30.263922,-1.090528
1650623724.702881,4343.000000,1650623724.702707,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.749246,30.265381,-1.111123
1650623724.803061,4344.000000,1650623724.802830,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.746873,30.265619,-1.117089
1650623724.902985,4345.000000,1650623724.902788,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.745807,30.265796,-1.124333
1650623725.002875,4346.000000,1650623725.002692,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.744883,30.267007,-1.136020
1650623725.102847,4347.000000,1650623725.102677,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.726646,30.267015,-1.100342
1650623725.202845,4348.000000,1650623725.202668,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.713899,30.266978,-1.074920
1650623725.302835,4349.000000,1650623725.302647,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.706375,30.265810,-1.057773
1650623725.403004,4350.000000,1650623725.402783,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.703805,30.263580,-1.051822
1650623725.502960,4351.000000,1650623725.502784,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.703734,30.260355,-1.044528
1650623725.603331,4352.000000,1650623725.602914,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.703837,30.258380,-1.044828
1650623725.702876,4353.000000,1650623725.702686,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.706274,30.255415,-1.043542
1650623725.802901,4354.000000,1650623725.802718,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.710901,30.252613,-1.046380
1650623725.902857,4355.000000,1650623725.902682,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.715395,30.249974,-1.046718
1650623726.002889,4356.000000,1650623726.002725,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.721924,30.248588,-1.051913
1650623726.103289,4357.000000,1650623726.103064,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.729259,30.246209,-1.053693
1650623726.203392,4358.000000,1650623726.203185,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.736240,30.243986,-1.058645
1650623726.302922,4359.000000,1650623726.302757,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.741771,30.244099,-1.070664
1650623726.403168,4360.000000,1650623726.402884,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.748092,30.244237,-1.087830
1650623726.503315,4361.000000,1650623726.503062,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.751870,30.245487,-1.108297
1650623726.603442,4362.000000,1650623726.603266,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.756504,30.246691,-1.131090
1650623726.703207,4363.000000,1650623726.703001,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.764114,30.247848,-1.152048
1650623726.803229,4364.000000,1650623726.803007,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.765794,30.250046,-1.122827
1650623726.903266,4365.000000,1650623726.903047,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.758594,30.255400,-1.047119
1650623727.003186,4366.000000,1650623727.003017,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.753929,30.260452,-1.001928
1650623727.103525,4367.000000,1650623727.103351,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.751676,30.263021,-0.974808
1650623727.203570,4368.000000,1650623727.203314,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.751714,30.263236,-0.957816
1650623727.303262,4369.000000,1650623727.303065,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.752827,30.262316,-0.948144
1650623727.403503,4370.000000,1650623727.403321,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.754954,30.260329,-0.939862
1650623727.503284,4371.000000,1650623727.503043,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.756944,30.258431,-0.939370
1650623727.603238,4372.000000,1650623727.603034,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.758799,30.256624,-0.948768
1650623727.703205,4373.000000,1650623727.703003,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.762703,30.253818,-0.955534
1650623727.803211,4374.000000,1650623727.803020,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.766353,30.250079,-0.942822
1650623727.903292,4375.000000,1650623727.903074,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.771935,30.246558,-0.934819
1650623728.003687,4376.000000,1650623728.003349,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.772786,30.243253,-0.930535
1650623728.103282,4377.000000,1650623728.103049,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.773527,30.241253,-0.937885
1650623728.202886,4378.000000,1650623728.202666,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.775255,30.239401,-0.944284
1650623728.303015,4379.000000,1650623728.302830,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.776824,30.238781,-0.956204
1650623728.402880,4380.000000,1650623728.402695,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.767339,30.242599,-0.914526
1650623728.503028,4381.000000,1650623728.502799,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.762700,30.245145,-0.892445
1650623728.602900,4382.000000,1650623728.602714,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.760478,30.246479,-0.883554
1650623728.702904,4383.000000,1650623728.702715,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.758371,30.247753,-0.884104
1650623728.803054,4384.000000,1650623728.802840,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.757467,30.248965,-0.894511
1650623728.902935,4385.000000,1650623728.902739,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.757706,30.249024,-0.907092
1650623729.002907,4386.000000,1650623729.002711,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.760114,30.247993,-0.908022
1650623729.102884,4387.000000,1650623729.102703,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.764565,30.248114,-0.908248
1650623729.202903,4388.000000,1650623729.202725,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.768754,30.246052,-0.906177
1650623729.302966,4389.000000,1650623729.302775,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.769411,30.244115,-0.910771
1650623729.402855,4390.000000,1650623729.402686,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.771091,30.242300,-0.917717
1650623729.502850,4391.000000,1650623729.502624,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.769373,30.242786,-0.879322
1650623729.603066,4392.000000,1650623729.602784,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.767720,30.242175,-0.855539
1650623729.702884,4393.000000,1650623729.702646,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.769407,30.241616,-0.846619
1650623729.802999,4394.000000,1650623729.802795,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.770976,30.243289,-0.851971
1650623729.902836,4395.000000,1650623729.902642,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.772432,30.243794,-0.841161
1650623730.003258,4396.000000,1650623730.003056,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.775957,30.244283,-0.839854
1650623730.103251,4397.000000,1650623730.103039,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.774887,30.243665,-0.840400
1650623730.203331,4398.000000,1650623730.203096,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.772750,30.243090,-0.842718
1650623730.303249,4399.000000,1650623730.303026,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.773974,30.242559,-0.853981
1650623730.403622,4400.000000,1650623730.403326,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.776193,30.242070,-0.871385
1650623730.503325,4401.000000,1650623730.503061,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.778257,30.241621,-0.892226
1650623730.603467,4402.000000,1650623730.603279,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.781260,30.242301,-0.918746
1650623730.703253,4403.000000,1650623730.703019,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.781873,30.242956,-0.944216
1650623730.803269,4404.000000,1650623730.803015,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.782407,30.243583,-0.968635
1650623730.903259,4405.000000,1650623730.903038,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.782867,30.245273,-0.998456
1650623731.003257,4406.000000,1650623731.003051,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.784350,30.246871,-1.030995
1650623731.103262,4407.000000,1650623731.103037,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.784617,30.248378,-1.062058
1650623731.203461,4408.000000,1650623731.203167,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.784825,30.249793,-1.077145
1650623731.303335,4409.000000,1650623731.303104,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.783890,30.250028,-1.090590
1650623731.403276,4410.000000,1650623731.403032,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.782969,30.250237,-1.102448
1650623731.503268,4411.000000,1650623731.503032,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.779886,30.251513,-1.120031
1650623731.603237,4412.000000,1650623731.603034,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.775861,30.252702,-1.135829
