__time,/dwm1001/id_458E/pose_kf/header/seq,/dwm1001/id_458E/pose_kf/header/stamp,/dwm1001/id_458E/pose_kf/pose/orientation/pitch_deg,/dwm1001/id_458E/pose_kf/pose/orientation/roll_deg,/dwm1001/id_458E/pose_kf/pose/orientation/w,/dwm1001/id_458E/pose_kf/pose/orientation/x,/dwm1001/id_458E/pose_kf/pose/orientation/y,/dwm1001/id_458E/pose_kf/pose/orientation/yaw_deg,/dwm1001/id_458E/pose_kf/pose/orientation/z,/dwm1001/id_458E/pose_kf/pose/position/x,/dwm1001/id_458E/pose_kf/pose/position/y,/dwm1001/id_458E/pose_kf/pose/position/z
1650623448.702317,2512.000000,1650623448.702120,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.560696,18.400003,1.119545
1650623448.802282,2513.000000,1650623448.802095,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.560677,18.398147,1.120930
1650623448.902579,2514.000000,1650623448.902301,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.559439,18.397532,1.126539
1650623449.002301,2515.000000,1650623449.002090,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.551608,18.398090,1.128115
1650623449.102411,2516.000000,1650623449.102190,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.562655,18.397572,1.068551
1650623449.202403,2517.000000,1650623449.202175,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.569712,18.397126,1.010081
1650623449.302315,2518.000000,1650623449.302117,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.575164,18.397837,0.977747
1650623449.402246,2519.000000,1650623449.402042,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.575815,18.399637,0.962469
1650623449.502407,2520.000000,1650623449.502174,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.573025,18.401369,0.953891
1650623449.602292,2521.000000,1650623449.602086,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.572449,18.403030,0.964641
1650623449.702457,2522.000000,1650623449.702211,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.568523,18.404616,0.988260
1650623449.802284,2523.000000,1650623449.802083,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.563630,18.406126,1.017720
1650623449.902208,2524.000000,1650623449.902009,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.558933,18.407558,1.048688
1650623450.002493,2525.000000,1650623450.002213,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.552259,18.408913,1.085880
1650623450.102368,2526.000000,1650623450.102138,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.548102,18.409100,1.104777
