__time,/dwm1001/id_458E/pose_kf/header/seq,/dwm1001/id_458E/pose_kf/header/stamp,/dwm1001/id_458E/pose_kf/pose/orientation/pitch_deg,/dwm1001/id_458E/pose_kf/pose/orientation/roll_deg,/dwm1001/id_458E/pose_kf/pose/orientation/w,/dwm1001/id_458E/pose_kf/pose/orientation/x,/dwm1001/id_458E/pose_kf/pose/orientation/y,/dwm1001/id_458E/pose_kf/pose/orientation/yaw_deg,/dwm1001/id_458E/pose_kf/pose/orientation/z,/dwm1001/id_458E/pose_kf/pose/position/x,/dwm1001/id_458E/pose_kf/pose/position/y,/dwm1001/id_458E/pose_kf/pose/position/z
1649347003.139628,29167.000000,1649347003.136999,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.415949,15.179721,0.385580
1649347003.236348,29168.000000,1649347003.234374,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.397034,15.187016,0.310251
1649347003.334002,29169.000000,1649347003.333530,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.390285,15.190578,0.279277
1649347003.435419,29170.000000,1649347003.434743,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.392868,15.190602,0.278819
1649347003.532834,29171.000000,1649347003.532649,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.386806,15.192738,0.236670
1649347003.634493,29172.000000,1649347003.634087,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.371486,15.197958,0.176347
1649347003.734155,29173.000000,1649347003.733774,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.371435,15.199539,0.156735
1649347003.836153,29174.000000,1649347003.834841,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.378175,15.197680,0.164923
1649347003.933267,29175.000000,1649347003.932873,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.391300,15.194758,0.195726
1649347004.034102,29176.000000,1649347004.032925,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.396234,15.195208,0.182844
1649347004.132799,29177.000000,1649347004.132303,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.407574,15.192305,0.199012
1649347004.233930,29178.000000,1649347004.233327,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.421656,15.187334,0.234151
1649347004.336847,29179.000000,1649347004.335891,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.421925,15.186969,0.218875
1649347004.436835,29180.000000,1649347004.436123,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.412402,15.189871,0.168944
1649347004.541993,29181.000000,1649347004.538969,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.412186,15.189312,0.157605
1649347004.637676,29182.000000,1649347004.636382,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.417493,15.186575,0.178471
1649347004.736380,29183.000000,1649347004.735860,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.411649,15.188330,0.154389
1649347004.834240,29184.000000,1649347004.833756,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.413813,15.185606,0.163008
1649347004.935611,29185.000000,1649347004.934443,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.407182,15.187379,0.138467
1649347005.033802,29186.000000,1649347005.033427,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.409701,15.186858,0.145844
1649347005.133293,29187.000000,1649347005.132657,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.400141,15.190712,0.114473
1649347005.233494,29188.000000,1649347005.232856,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.384640,15.197601,0.054021
1649347005.333917,29189.000000,1649347005.333563,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.369017,15.206250,-0.021344
1649347005.432668,29190.000000,1649347005.432350,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.365316,15.208904,-0.046395
1649347005.534602,29191.000000,1649347005.534076,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.354352,15.213520,-0.095720
1649347005.635593,29192.000000,1649347005.634948,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.356173,15.214528,-0.103761
1649347005.736743,29193.000000,1649347005.736111,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.365704,15.211036,-0.079452
1649347005.836354,29194.000000,1649347005.835836,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.362858,15.212028,-0.097549
1649347005.934418,29195.000000,1649347005.933946,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.366846,15.209628,-0.083753
1649347006.035520,29196.000000,1649347006.034791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.378367,15.204032,-0.046653
1649347006.133707,29197.000000,1649347006.133216,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.382792,15.203068,-0.055012
1649347006.237790,29198.000000,1649347006.236945,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.376127,15.205398,-0.096518
1649347006.333250,29199.000000,1649347006.332863,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.380803,15.204294,-0.098006
1649347006.435606,29200.000000,1649347006.434752,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.391820,15.201041,-0.071587
