__time,/dwm1001/id_458E/pose_kf/header/seq,/dwm1001/id_458E/pose_kf/header/stamp,/dwm1001/id_458E/pose_kf/pose/orientation/pitch_deg,/dwm1001/id_458E/pose_kf/pose/orientation/roll_deg,/dwm1001/id_458E/pose_kf/pose/orientation/w,/dwm1001/id_458E/pose_kf/pose/orientation/x,/dwm1001/id_458E/pose_kf/pose/orientation/y,/dwm1001/id_458E/pose_kf/pose/orientation/yaw_deg,/dwm1001/id_458E/pose_kf/pose/orientation/z,/dwm1001/id_458E/pose_kf/pose/position/x,/dwm1001/id_458E/pose_kf/pose/position/y,/dwm1001/id_458E/pose_kf/pose/position/z
1649352331.022325,20603.000000,1649352331.022191,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.537339,19.851212,-0.404139
1649352331.122386,20604.000000,1649352331.122265,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.531223,19.849759,-0.434253
1649352331.222233,20605.000000,1649352331.222043,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.531931,19.850520,-0.425011
1649352331.322168,20606.000000,1649352331.322068,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.527098,19.850105,-0.443314
1649352331.422164,20607.000000,1649352331.422061,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.524676,19.849672,-0.449286
1649352331.522183,20608.000000,1649352331.522075,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.524544,19.851405,-0.422427
1649352331.622133,20609.000000,1649352331.622027,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.528759,19.854095,-0.353601
1649352331.722193,20610.000000,1649352331.722093,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.537073,19.853319,-0.325241
1649352331.823393,20611.000000,1649352331.822961,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.545967,19.852545,-0.311544
1649352331.922347,20612.000000,1649352331.922191,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.556474,19.853957,-0.252241
1649352332.022253,20613.000000,1649352332.022133,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.557576,19.853072,-0.238759
1649352332.122253,20614.000000,1649352332.122144,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.561780,19.851111,-0.240215
1649352332.222279,20615.000000,1649352332.222178,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.570003,19.848140,-0.252748
1649352332.322360,20616.000000,1649352332.322174,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.574372,19.845317,-0.291992
1649352332.422239,20617.000000,1649352332.422082,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.572912,19.842642,-0.352748
