__time,/dwm1001/id_458E/pose_kf/header/seq,/dwm1001/id_458E/pose_kf/header/stamp,/dwm1001/id_458E/pose_kf/pose/orientation/pitch_deg,/dwm1001/id_458E/pose_kf/pose/orientation/roll_deg,/dwm1001/id_458E/pose_kf/pose/orientation/w,/dwm1001/id_458E/pose_kf/pose/orientation/x,/dwm1001/id_458E/pose_kf/pose/orientation/y,/dwm1001/id_458E/pose_kf/pose/orientation/yaw_deg,/dwm1001/id_458E/pose_kf/pose/orientation/z,/dwm1001/id_458E/pose_kf/pose/position/x,/dwm1001/id_458E/pose_kf/pose/position/y,/dwm1001/id_458E/pose_kf/pose/position/z
1649346936.536097,28501.000000,1649346936.535233,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.575879,15.096829,0.689054
1649346936.635281,28502.000000,1649346936.634564,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.572442,15.100983,0.649054
1649346936.737792,28503.000000,1649346936.737138,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.575214,15.101847,0.639647
1649346936.835452,28504.000000,1649346936.832378,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.581699,15.101767,0.651588
1649346936.932672,28505.000000,1649346936.932353,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.577526,15.105145,0.615480
1649346937.036438,28506.000000,1649346937.035208,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.565499,15.111770,0.545453
1649346937.133211,28507.000000,1649346937.132780,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.551561,15.119256,0.462376
1649346937.234311,28508.000000,1649346937.233693,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.519527,15.134066,0.373391
1649346937.335045,28509.000000,1649346937.334429,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.493399,15.145936,0.281322
1649346937.436546,28510.000000,1649346937.435966,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.481674,15.152805,0.236460
1649346937.538531,28511.000000,1649346937.536743,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.480337,15.156014,0.224076
1649346937.636987,28512.000000,1649346937.635967,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.486652,15.155752,0.240462
1649346937.735151,28513.000000,1649346937.734776,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.480556,15.159845,0.217493
1649346937.834686,28514.000000,1649346937.834074,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.483467,15.160410,0.227761
1649346937.939678,28515.000000,1649346937.938233,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.491616,15.158730,0.257005
1649346938.033438,28516.000000,1649346938.033068,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.485069,15.162567,0.243118
1649346938.134016,28517.000000,1649346938.133656,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.470104,15.168339,0.199152
1649346938.233277,28518.000000,1649346938.232904,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.469036,15.170473,0.194137
1649346938.332582,28519.000000,1649346938.332264,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.451672,15.177886,0.168442
1649346938.444259,28520.000000,1649346938.441837,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.446214,15.180457,0.173749
1649346938.533028,28521.000000,1649346938.532411,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.436761,15.184989,0.150728
1649346938.642719,28522.000000,1649346938.642030,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.432281,15.185912,0.161040
1649346938.735911,28523.000000,1649346938.734771,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.412883,15.180156,0.135574
1649346938.833740,28524.000000,1649346938.833248,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.389250,15.181191,0.083071
1649346938.933474,28525.000000,1649346938.933050,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.366038,15.184286,0.015991
1649346939.035644,28526.000000,1649346939.034397,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.356369,15.184962,-0.002071
1649346939.133203,28527.000000,1649346939.132767,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.339893,15.189895,-0.052107
1649346939.236472,28528.000000,1649346939.235362,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.335552,15.190117,-0.056952
1649346939.334729,28529.000000,1649346939.334114,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.321962,15.193523,-0.083759
1649346939.433212,28530.000000,1649346939.432608,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.302921,15.201023,-0.134037
1649346939.536819,28531.000000,1649346939.536237,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.296213,15.203651,-0.137416
1649346939.634006,28532.000000,1649346939.633265,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.300073,15.202762,-0.107901
1649346939.736215,28533.000000,1649346939.735605,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.312802,15.199646,-0.053339
1649346939.832837,28534.000000,1649346939.832501,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.315318,15.199891,-0.049851
1649346939.934485,28535.000000,1649346939.933775,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.310334,15.203318,-0.083301
1649346940.034863,28536.000000,1649346940.034138,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.298259,15.209748,-0.140060
1649346940.132630,28537.000000,1649346940.132241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.286043,15.216821,-0.190879
1649346940.235379,28538.000000,1649346940.234590,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.270446,15.225574,-0.256899
1649346940.337813,28539.000000,1649346940.337049,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.252771,15.233716,-0.334996
1649346940.433578,28540.000000,1649346940.433033,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.237531,15.241261,-0.422155
1649346940.533061,28541.000000,1649346940.532705,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.221346,15.250408,-0.513055
1649346940.634791,28542.000000,1649346940.633894,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.225014,15.252328,-0.537262
1649346940.733369,28543.000000,1649346940.732893,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.223428,15.255051,-0.580528
1649346940.835124,28544.000000,1649346940.834321,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.231031,15.253083,-0.572696
1649346940.936770,28545.000000,1649346940.936127,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.247276,15.247788,-0.533621
