__time,/dwm1001/id_458E/pose_kf/header/seq,/dwm1001/id_458E/pose_kf/header/stamp,/dwm1001/id_458E/pose_kf/pose/orientation/pitch_deg,/dwm1001/id_458E/pose_kf/pose/orientation/roll_deg,/dwm1001/id_458E/pose_kf/pose/orientation/w,/dwm1001/id_458E/pose_kf/pose/orientation/x,/dwm1001/id_458E/pose_kf/pose/orientation/y,/dwm1001/id_458E/pose_kf/pose/orientation/yaw_deg,/dwm1001/id_458E/pose_kf/pose/orientation/z,/dwm1001/id_458E/pose_kf/pose/position/x,/dwm1001/id_458E/pose_kf/pose/position/y,/dwm1001/id_458E/pose_kf/pose/position/z
1649346600.633557,25142.000000,1649346600.632822,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.846134,5.135541,-0.690801
1649346600.733783,25143.000000,1649346600.733266,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.846862,5.135107,-0.699174
1649346600.833982,25144.000000,1649346600.833349,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.847531,5.134689,-0.703146
1649346600.933083,25145.000000,1649346600.932601,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.848143,5.135378,-0.703698
1649346601.033748,25146.000000,1649346601.032931,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.847609,5.136020,-0.701773
1649346601.132881,25147.000000,1649346601.132206,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.847086,5.136618,-0.697476
1649346601.239225,25148.000000,1649346601.238555,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.846575,5.137171,-0.696557
1649346601.333614,25149.000000,1649346601.332844,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.846078,5.137682,-0.699688
1649346601.435147,25150.000000,1649346601.434360,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.843417,5.139242,-0.694604
1649346601.533643,25151.000000,1649346601.533265,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.840898,5.140700,-0.684067
1649346601.632958,25152.000000,1649346601.632472,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.838523,5.139877,-0.682023
1649346601.733598,25153.000000,1649346601.733248,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.837380,5.137991,-0.696198
1649346601.834933,25154.000000,1649346601.834172,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.836315,5.137287,-0.701721
1649346601.937782,25155.000000,1649346601.937146,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.835327,5.136615,-0.709416
1649346602.035826,25156.000000,1649346602.035463,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.835504,5.135974,-0.718376
