__time,/dwm1001/id_458E/pose_kf/header/seq,/dwm1001/id_458E/pose_kf/header/stamp,/dwm1001/id_458E/pose_kf/pose/orientation/pitch_deg,/dwm1001/id_458E/pose_kf/pose/orientation/roll_deg,/dwm1001/id_458E/pose_kf/pose/orientation/w,/dwm1001/id_458E/pose_kf/pose/orientation/x,/dwm1001/id_458E/pose_kf/pose/orientation/y,/dwm1001/id_458E/pose_kf/pose/orientation/yaw_deg,/dwm1001/id_458E/pose_kf/pose/orientation/z,/dwm1001/id_458E/pose_kf/pose/position/x,/dwm1001/id_458E/pose_kf/pose/position/y,/dwm1001/id_458E/pose_kf/pose/position/z
1649344856.934228,7800.000000,1649344856.933665,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.524399,7.405321,0.700577
1649344857.034154,7801.000000,1649344857.033809,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.530459,7.403938,0.733987
1649344857.137493,7802.000000,1649344857.133761,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.535981,7.401655,0.769162
1649344857.234721,7803.000000,1649344857.233910,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.532266,7.406152,0.760042
1649344857.335422,7804.000000,1649344857.334846,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.530745,7.409407,0.764113
1649344857.432733,7805.000000,1649344857.432404,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.530224,7.411472,0.778454
1649344857.533696,7806.000000,1649344857.533066,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.520847,7.418944,0.749437
1649344857.633315,7807.000000,1649344857.632932,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.516219,7.422777,0.737765
1649344857.735874,7808.000000,1649344857.735543,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.512832,7.425336,0.741178
1649344857.835166,7809.000000,1649344857.834776,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.512816,7.425590,0.751834
1649344857.933959,7810.000000,1649344857.933260,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.512721,7.424754,0.770259
1649344858.033126,7811.000000,1649344858.032793,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.513647,7.423979,0.793716
1649344858.134238,7812.000000,1649344858.133742,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.515539,7.421083,0.813926
1649344858.234997,7813.000000,1649344858.234451,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.517253,7.418370,0.839081
1649344858.336296,7814.000000,1649344858.335444,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.520979,7.415837,0.864129
1649344858.434141,7815.000000,1649344858.433526,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.526598,7.412390,0.887447
1649344858.532419,7816.000000,1649344858.532206,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.530725,7.408088,0.867968
1649344858.634700,7817.000000,1649344858.633472,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.534523,7.404078,0.820383
1649344858.733494,7818.000000,1649344858.733066,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.538004,7.400354,0.749160
